Time,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
4.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.197,0.133,0.167,0.949,0.245,0.182,0.052,0.049,0.379,0.077,0.368,0.416,1.737,0.959,0.047,0.051,0.538,0.557,1.392,0.082,0.434,0.24,0.048,0.047,0.23,0.305,0.729,0.259,0.379,0.087,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.201,0.135,0.171,0.981,0.251,0.186,0.052,0.049,0.392,0.077,0.379,0.429,1.769,0.997,0.047,0.051,0.557,0.579,1.44,0.082,0.45,0.249,0.048,0.047,0.238,0.319,0.767,0.268,0.392,0.088,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
5.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.207,0.137,0.175,1.009,0.259,0.191,0.052,0.049,0.402,0.077,0.39,0.445,1.79,1.033,0.047,0.051,0.577,0.602,1.477,0.082,0.467,0.257,0.048,0.047,0.246,0.329,0.808,0.277,0.409,0.088,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
5.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.212,0.14,0.179,1.038,0.266,0.196,0.052,0.049,0.414,0.078,0.404,0.459,1.82,1.076,0.047,0.051,0.597,0.622,1.517,0.082,0.481,0.265,0.048,0.047,0.254,0.342,0.847,0.287,0.424,0.089,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
5.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.217,0.142,0.183,1.067,0.273,0.2,0.052,0.049,0.425,0.078,0.417,0.473,1.842,1.11,0.048,0.051,0.614,0.643,1.549,0.082,0.499,0.273,0.048,0.047,0.26,0.353,0.885,0.295,0.439,0.089,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
6,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.222,0.144,0.187,1.093,0.28,0.205,0.052,0.049,0.436,0.077,0.428,0.487,1.864,1.15,0.047,0.051,0.631,0.664,1.58,0.082,0.513,0.281,0.048,0.047,0.268,0.365,0.925,0.304,0.454,0.089,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
6.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.227,0.146,0.191,1.118,0.287,0.209,0.051,0.049,0.447,0.077,0.442,0.5,1.883,1.184,0.047,0.051,0.648,0.686,1.609,0.082,0.531,0.289,0.048,0.047,0.276,0.376,0.96,0.314,0.47,0.089,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.051,0.049
6.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.232,0.149,0.196,1.144,0.293,0.214,0.052,0.049,0.457,0.077,0.454,0.515,1.902,1.217,0.047,0.051,0.668,0.709,1.64,0.082,0.547,0.298,0.048,0.047,0.283,0.386,0.995,0.324,0.486,0.089,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
6.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.236,0.151,0.199,1.168,0.299,0.218,0.051,0.049,0.467,0.078,0.465,0.523,1.919,1.256,0.047,0.051,0.684,0.729,1.666,0.082,0.562,0.307,0.048,0.047,0.291,0.399,1.027,0.333,0.501,0.089,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
7,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.241,0.154,0.203,1.191,0.306,0.222,0.052,0.049,0.476,0.077,0.477,0.535,1.935,1.298,0.047,0.051,0.702,0.75,1.693,0.082,0.578,0.314,0.048,0.047,0.299,0.411,1.059,0.341,0.518,0.09,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
7.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.246,0.156,0.207,1.213,0.311,0.226,0.052,0.049,0.485,0.077,0.488,0.551,1.949,1.33,0.047,0.051,0.717,0.767,1.714,0.082,0.593,0.322,0.048,0.047,0.306,0.421,1.086,0.35,0.532,0.09,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
7.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.251,0.158,0.211,1.234,0.317,0.23,0.052,0.049,0.494,0.077,0.501,0.562,1.963,1.357,0.047,0.051,0.732,0.788,1.737,0.082,0.604,0.329,0.048,0.047,0.314,0.433,1.115,0.36,0.549,0.09,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
7.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.254,0.16,0.215,1.255,0.322,0.234,0.052,0.049,0.503,0.077,0.513,0.576,1.976,1.391,0.047,0.051,0.746,0.807,1.76,0.082,0.621,0.337,0.048,0.047,0.321,0.444,1.138,0.368,0.564,0.09,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
8,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.258,0.162,0.218,1.275,0.328,0.237,0.052,0.049,0.512,0.077,0.525,0.587,1.986,1.425,0.047,0.051,0.761,0.826,1.779,0.082,0.637,0.344,0.048,0.047,0.328,0.453,1.162,0.376,0.577,0.091,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
8.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.262,0.165,0.222,1.293,0.333,0.241,0.052,0.049,0.52,0.077,0.538,0.598,1.996,1.454,0.047,0.051,0.776,0.841,1.795,0.082,0.65,0.353,0.048,0.047,0.335,0.465,1.183,0.386,0.591,0.091,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
8.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.265,0.166,0.225,1.312,0.339,0.244,0.052,0.049,0.528,0.077,0.549,0.61,2.005,1.481,0.047,0.051,0.791,0.861,1.815,0.082,0.662,0.36,0.048,0.047,0.342,0.476,1.2,0.394,0.606,0.091,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
8.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.268,0.168,0.229,1.328,0.344,0.247,0.052,0.049,0.535,0.077,0.559,0.62,2.013,1.508,0.047,0.051,0.802,0.877,1.831,0.082,0.674,0.367,0.048,0.047,0.35,0.485,1.217,0.402,0.62,0.092,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
9,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.272,0.17,0.233,1.345,0.347,0.25,0.052,0.049,0.542,0.077,0.574,0.63,2.018,1.528,0.047,0.051,0.815,0.894,1.844,0.082,0.687,0.374,0.048,0.047,0.356,0.494,1.234,0.41,0.633,0.092,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
9.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.275,0.172,0.236,1.361,0.353,0.253,0.052,0.049,0.551,0.077,0.585,0.645,2.026,1.553,0.047,0.051,0.828,0.912,1.857,0.082,0.701,0.38,0.048,0.047,0.362,0.504,1.246,0.417,0.646,0.093,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
9.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.278,0.174,0.239,1.375,0.356,0.256,0.052,0.049,0.556,0.077,0.593,0.654,2.031,1.568,0.048,0.051,0.839,0.929,1.866,0.082,0.713,0.389,0.048,0.047,0.37,0.514,1.263,0.424,0.658,0.094,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
9.75,0.048,0.047,0.047,0.048,0.048,0.048,0.048,0.047,0.048,0.281,0.175,0.241,1.391,0.36,0.258,0.052,0.049,0.562,0.077,0.61,0.667,2.035,1.593,0.047,0.051,0.853,0.946,1.875,0.082,0.724,0.394,0.048,0.047,0.376,0.523,1.276,0.433,0.67,0.094,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
10,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.283,0.176,0.245,1.404,0.365,0.261,0.052,0.049,0.568,0.077,0.621,0.674,2.042,1.603,0.048,0.051,0.863,0.964,1.884,0.082,0.73,0.4,0.048,0.047,0.383,0.532,1.285,0.439,0.683,0.094,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
10.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.285,0.178,0.247,1.419,0.369,0.263,0.052,0.049,0.575,0.077,0.632,0.686,2.046,1.625,0.048,0.051,0.873,0.982,1.893,0.082,0.744,0.406,0.048,0.047,0.39,0.542,1.299,0.446,0.694,0.095,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
10.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.287,0.179,0.25,1.432,0.372,0.266,0.052,0.049,0.582,0.077,0.643,0.698,2.05,1.644,0.047,0.051,0.884,0.996,1.899,0.082,0.755,0.414,0.048,0.047,0.396,0.55,1.309,0.454,0.704,0.095,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
10.75,0.048,0.047,0.047,0.048,0.048,0.048,0.048,0.047,0.048,0.29,0.181,0.253,1.442,0.377,0.268,0.052,0.049,0.588,0.077,0.653,0.707,2.052,1.661,0.048,0.051,0.891,1.013,1.906,0.082,0.765,0.42,0.048,0.047,0.403,0.557,1.317,0.46,0.718,0.095,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
11,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.292,0.182,0.254,1.456,0.381,0.27,0.052,0.049,0.592,0.077,0.666,0.719,2.055,1.671,0.047,0.051,0.901,1.028,1.912,0.082,0.775,0.423,0.048,0.047,0.408,0.565,1.327,0.467,0.728,0.096,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
11.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.295,0.183,0.257,1.467,0.383,0.272,0.052,0.049,0.598,0.077,0.675,0.731,2.056,1.688,0.047,0.051,0.912,1.043,1.916,0.082,0.784,0.431,0.048,0.047,0.412,0.573,1.335,0.474,0.738,0.096,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
11.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.296,0.184,0.258,1.477,0.387,0.275,0.052,0.049,0.605,0.077,0.687,0.741,2.061,1.703,0.047,0.051,0.919,1.058,1.922,0.082,0.792,0.435,0.048,0.047,0.418,0.58,1.341,0.479,0.75,0.096,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
11.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.299,0.185,0.26,1.489,0.39,0.275,0.052,0.049,0.61,0.077,0.698,0.751,2.063,1.715,0.047,0.051,0.93,1.075,1.927,0.082,0.799,0.441,0.048,0.047,0.423,0.587,1.349,0.486,0.76,0.097,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
12,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.3,0.186,0.263,1.5,0.394,0.278,0.052,0.049,0.615,0.077,0.707,0.76,2.063,1.73,0.047,0.051,0.937,1.09,1.93,0.082,0.807,0.446,0.048,0.047,0.427,0.597,1.355,0.491,0.772,0.097,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
12.25,0.048,0.047,0.047,0.048,0.048,0.048,0.048,0.047,0.048,0.302,0.187,0.264,1.509,0.397,0.281,0.052,0.049,0.62,0.078,0.719,0.771,2.066,1.739,0.048,0.051,0.945,1.105,1.933,0.082,0.814,0.451,0.048,0.047,0.432,0.601,1.361,0.496,0.782,0.097,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
12.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.305,0.188,0.266,1.52,0.401,0.282,0.052,0.049,0.626,0.077,0.728,0.783,2.067,1.746,0.047,0.051,0.952,1.119,1.938,0.082,0.82,0.457,0.048,0.047,0.437,0.61,1.367,0.502,0.795,0.098,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
12.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.307,0.189,0.267,1.529,0.403,0.284,0.052,0.049,0.63,0.077,0.738,0.796,2.07,1.756,0.047,0.051,0.961,1.134,1.942,0.082,0.827,0.461,0.048,0.047,0.441,0.616,1.369,0.507,0.806,0.099,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
13,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.309,0.189,0.268,1.538,0.406,0.286,0.052,0.049,0.635,0.077,0.748,0.808,2.07,1.765,0.048,0.051,0.968,1.148,1.944,0.082,0.831,0.466,0.048,0.047,0.445,0.623,1.373,0.513,0.82,0.099,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
13.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.31,0.19,0.27,1.547,0.409,0.288,0.052,0.049,0.64,0.077,0.759,0.821,2.071,1.771,0.047,0.051,0.975,1.158,1.944,0.081,0.84,0.47,0.048,0.047,0.448,0.631,1.376,0.518,0.83,0.099,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
13.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.313,0.191,0.271,1.556,0.413,0.289,0.052,0.049,0.644,0.077,0.768,0.834,2.073,1.783,0.047,0.051,0.98,1.171,1.949,0.081,0.844,0.474,0.048,0.047,0.452,0.64,1.38,0.524,0.839,0.1,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
13.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.314,0.191,0.273,1.566,0.416,0.291,0.052,0.049,0.648,0.077,0.776,0.847,2.073,1.789,0.047,0.051,0.989,1.188,1.95,0.081,0.853,0.478,0.048,0.047,0.456,0.65,1.38,0.527,0.845,0.1,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
14,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.316,0.192,0.273,1.576,0.419,0.293,0.052,0.049,0.653,0.077,0.787,0.859,2.074,1.797,0.047,0.051,0.994,1.193,1.953,0.081,0.856,0.481,0.048,0.047,0.459,0.661,1.384,0.531,0.85,0.101,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
14.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.317,0.192,0.273,1.584,0.421,0.295,0.052,0.049,0.657,0.077,0.794,0.874,2.075,1.801,0.047,0.051,1,1.208,1.955,0.081,0.862,0.487,0.048,0.047,0.463,0.67,1.385,0.537,0.855,0.101,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
14.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.318,0.193,0.275,1.591,0.425,0.297,0.052,0.049,0.66,0.077,0.807,0.888,2.077,1.803,0.047,0.051,1.005,1.219,1.957,0.081,0.867,0.489,0.048,0.047,0.466,0.676,1.388,0.541,0.86,0.102,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
14.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.321,0.193,0.275,1.601,0.428,0.298,0.052,0.049,0.665,0.077,0.819,0.899,2.077,1.812,0.047,0.051,1.01,1.231,1.958,0.081,0.872,0.493,0.048,0.047,0.469,0.683,1.391,0.544,0.863,0.102,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
15,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.323,0.194,0.276,1.607,0.43,0.301,0.052,0.049,0.668,0.077,0.832,0.915,2.078,1.819,0.047,0.051,1.017,1.237,1.958,0.081,0.876,0.496,0.048,0.047,0.472,0.688,1.391,0.548,0.865,0.102,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
15.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.325,0.194,0.276,1.617,0.433,0.302,0.052,0.049,0.672,0.077,0.845,0.926,2.078,1.819,0.048,0.051,1.022,1.249,1.96,0.081,0.881,0.499,0.048,0.047,0.475,0.694,1.393,0.551,0.868,0.102,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
15.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.327,0.194,0.276,1.625,0.438,0.304,0.052,0.049,0.676,0.077,0.856,0.944,2.078,1.827,0.047,0.051,1.025,1.261,1.965,0.081,0.886,0.5,0.048,0.047,0.478,0.699,1.396,0.555,0.871,0.102,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
15.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.328,0.195,0.276,1.631,0.441,0.307,0.052,0.049,0.679,0.077,0.868,0.955,2.08,1.826,0.047,0.051,1.031,1.268,1.965,0.081,0.888,0.505,0.048,0.047,0.48,0.704,1.397,0.559,0.873,0.103,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
16,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.331,0.195,0.277,1.638,0.444,0.308,0.052,0.049,0.682,0.077,0.879,0.973,2.08,1.831,0.047,0.051,1.034,1.279,1.966,0.081,0.892,0.508,0.048,0.047,0.483,0.706,1.399,0.561,0.873,0.103,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
16.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.333,0.196,0.277,1.646,0.447,0.31,0.052,0.049,0.685,0.077,0.888,0.984,2.08,1.837,0.047,0.051,1.04,1.288,1.967,0.081,0.894,0.511,0.048,0.047,0.485,0.712,1.401,0.566,0.875,0.104,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
16.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.048,0.048,0.336,0.196,0.278,1.651,0.45,0.312,0.052,0.049,0.688,0.077,0.898,1.003,2.08,1.838,0.048,0.051,1.044,1.3,1.968,0.081,0.898,0.512,0.048,0.047,0.486,0.715,1.403,0.569,0.876,0.104,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
16.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.336,0.197,0.277,1.658,0.453,0.314,0.052,0.049,0.69,0.077,0.906,1.018,2.08,1.84,0.047,0.051,1.047,1.313,1.971,0.081,0.9,0.516,0.048,0.047,0.488,0.719,1.404,0.572,0.876,0.105,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
17,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.34,0.198,0.278,1.665,0.456,0.316,0.052,0.049,0.693,0.077,0.912,1.033,2.08,1.841,0.047,0.051,1.051,1.324,1.97,0.081,0.904,0.517,0.048,0.047,0.489,0.723,1.405,0.573,0.88,0.105,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
17.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.342,0.198,0.278,1.671,0.459,0.317,0.052,0.049,0.695,0.077,0.921,1.046,2.081,1.847,0.047,0.051,1.055,1.337,1.973,0.081,0.905,0.52,0.048,0.047,0.492,0.724,1.407,0.578,0.881,0.105,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
