Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
17.6,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.067,1.563,0.304,0.528,0.174,1.638,1.563,0.975,1.612,-0.002,0.002,1.309,1.683,1.489,1.396,0.693,0.179,1.692,1.545,1.444,1.479,-0.002,0,1.062,1.48,1.414,1.073,0.794,0.285,1.73,1.546,1.615,1.615,-0.001,0,0.801,0,1.587,1.18,0.75,0.586,1.573,1.572,1.611,1.498,0.002,0,0.147,0.004,1.27,1.197,0.769,0.366,1.538,1.478,1.576,1.397,0,0,1.63,-0.001,1.431,0.79,0.95,0.113,1.563,1.004,1.411,1.645,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.003,0.002,-0.001
17.8,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,0,0,0.001,-0.002,0,-0.001,1.109,1.591,0.323,0.559,0.184,1.638,1.564,1.022,1.616,-0.002,0.002,1.339,1.689,1.516,1.418,0.725,0.19,1.692,1.546,1.47,1.499,-0.002,0,1.091,1.484,1.435,1.098,0.822,0.301,1.73,1.553,1.622,1.62,-0.001,0,0.83,0,1.612,1.202,0.782,0.613,1.577,1.573,1.613,1.505,0.002,0,0.155,0.004,1.301,1.221,0.801,0.386,1.54,1.48,1.579,1.413,0,0,1.631,-0.001,1.456,0.827,0.976,0.12,1.574,1.048,1.446,1.654,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.003,0.002,-0.001
18,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.15,1.615,0.345,0.591,0.194,1.64,1.565,1.065,1.62,-0.002,0.002,1.367,1.693,1.54,1.436,0.754,0.2,1.694,1.546,1.492,1.515,-0.002,0,1.124,1.487,1.455,1.123,0.851,0.316,1.73,1.557,1.628,1.624,-0.001,0,0.859,0,1.633,1.222,0.81,0.636,1.581,1.574,1.614,1.511,0.002,0,0.165,0.004,1.33,1.241,0.833,0.405,1.542,1.483,1.58,1.426,0,0,1.632,-0.001,1.48,0.863,0.999,0.128,1.581,1.092,1.477,1.661,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.002,0.002,-0.001
18.2,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.192,1.639,0.368,0.622,0.205,1.639,1.565,1.109,1.622,-0.002,0.002,1.395,1.696,1.564,1.455,0.783,0.213,1.694,1.546,1.509,1.527,-0.002,0,1.151,1.49,1.47,1.146,0.881,0.333,1.73,1.56,1.633,1.626,-0.001,0,0.89,0,1.655,1.243,0.841,0.665,1.584,1.574,1.614,1.514,0.002,0,0.175,0.004,1.357,1.264,0.863,0.425,1.543,1.484,1.581,1.435,0,0,1.632,-0.001,1.5,0.899,1.023,0.135,1.587,1.133,1.508,1.666,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,-0.001,0.002,0.002,-0.002
18.4,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.231,1.661,0.391,0.657,0.219,1.641,1.567,1.158,1.625,-0.002,0.002,1.42,1.699,1.583,1.471,0.814,0.226,1.694,1.548,1.525,1.535,-0.002,0,1.181,1.491,1.483,1.169,0.908,0.35,1.73,1.563,1.637,1.628,-0.001,0,0.917,0,1.671,1.264,0.871,0.694,1.585,1.575,1.615,1.518,0.002,0,0.185,0.004,1.386,1.283,0.895,0.447,1.543,1.485,1.582,1.442,0,0,1.633,-0.001,1.514,0.931,1.046,0.144,1.592,1.175,1.536,1.67,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.003,0.002,-0.002
18.6,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.272,1.676,0.416,0.69,0.232,1.641,1.566,1.202,1.627,-0.002,0.002,1.441,1.701,1.601,1.485,0.845,0.239,1.694,1.548,1.534,1.542,-0.002,0,1.206,1.493,1.494,1.191,0.936,0.369,1.73,1.565,1.639,1.629,-0.001,0,0.946,0,1.685,1.282,0.9,0.718,1.588,1.575,1.615,1.52,0.002,0,0.196,0.004,1.412,1.302,0.926,0.47,1.544,1.484,1.583,1.449,0,0,1.633,-0.001,1.527,0.966,1.067,0.153,1.594,1.218,1.56,1.673,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.002,0.002,-0.002
18.8,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.309,1.692,0.441,0.724,0.245,1.64,1.566,1.247,1.627,-0.002,0.002,1.46,1.703,1.615,1.498,0.874,0.252,1.694,1.549,1.543,1.546,-0.002,0,1.234,1.494,1.501,1.213,0.96,0.389,1.73,1.567,1.641,1.63,-0.001,0,0.974,0,1.696,1.3,0.928,0.751,1.588,1.574,1.615,1.522,0.002,0,0.208,0.004,1.438,1.319,0.955,0.491,1.545,1.486,1.584,1.454,0,0,1.634,-0.001,1.535,1.001,1.088,0.163,1.597,1.256,1.58,1.675,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.003,0.002,-0.002
19,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.346,1.702,0.468,0.758,0.258,1.64,1.566,1.291,1.628,-0.002,0.002,1.474,1.703,1.625,1.509,0.904,0.267,1.694,1.549,1.547,1.549,-0.002,0,1.258,1.495,1.506,1.232,0.987,0.409,1.73,1.569,1.643,1.631,-0.001,0,1.002,0,1.703,1.318,0.956,0.782,1.589,1.575,1.615,1.523,0.002,0,0.22,0.004,1.459,1.335,0.985,0.516,1.545,1.486,1.585,1.457,0,0,1.635,-0.001,1.543,1.034,1.109,0.173,1.599,1.298,1.597,1.679,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.003,0.002,-0.001
19.2,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.38,1.71,0.496,0.795,0.273,1.64,1.567,1.336,1.629,-0.002,0.002,1.485,1.704,1.634,1.518,0.93,0.282,1.694,1.549,1.552,1.552,-0.002,0,1.283,1.495,1.51,1.252,1.014,0.43,1.731,1.569,1.644,1.631,-0.001,0,1.029,0,1.709,1.335,0.985,0.812,1.59,1.575,1.616,1.525,0.002,0,0.233,0.004,1.476,1.35,1.014,0.54,1.546,1.487,1.586,1.46,0,0,1.635,-0.001,1.549,1.066,1.131,0.182,1.6,1.334,1.61,1.679,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.003,0.002,-0.001
19.4,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.414,1.716,0.525,0.827,0.288,1.64,1.566,1.375,1.629,-0.002,0.002,1.493,1.705,1.64,1.527,0.958,0.299,1.694,1.548,1.555,1.554,-0.002,0,1.306,1.496,1.514,1.27,1.039,0.452,1.73,1.571,1.645,1.631,-0.001,0,1.055,0,1.712,1.35,1.012,0.841,1.591,1.575,1.617,1.524,0.002,0,0.246,0.004,1.49,1.364,1.043,0.567,1.546,1.487,1.586,1.461,0,0,1.635,-0.001,1.554,1.096,1.151,0.193,1.601,1.372,1.619,1.681,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.003,0.002,-0.002
19.6,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.444,1.721,0.556,0.861,0.305,1.64,1.566,1.411,1.63,-0.002,0.002,1.499,1.706,1.644,1.534,0.987,0.314,1.693,1.548,1.556,1.556,-0.002,0,1.328,1.496,1.516,1.288,1.063,0.474,1.73,1.571,1.646,1.632,-0.001,0,1.079,0,1.716,1.363,1.037,0.874,1.591,1.575,1.617,1.524,0.002,0,0.259,0.004,1.5,1.373,1.07,0.592,1.546,1.487,1.586,1.463,0,0,1.635,-0.001,1.556,1.127,1.17,0.204,1.602,1.408,1.624,1.681,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.002,0.002,-0.001
19.8,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.47,1.724,0.588,0.898,0.321,1.64,1.566,1.454,1.629,-0.002,0.002,1.504,1.706,1.647,1.539,1.014,0.333,1.694,1.549,1.558,1.557,-0.002,0,1.348,1.496,1.519,1.307,1.088,0.497,1.731,1.572,1.647,1.632,-0.001,0,1.104,0,1.718,1.373,1.066,0.907,1.591,1.575,1.617,1.524,0.002,0,0.274,0.004,1.507,1.383,1.097,0.617,1.545,1.488,1.585,1.464,0,0,1.635,-0.001,1.559,1.156,1.188,0.217,1.602,1.442,1.63,1.682,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.002,0.002,-0.002
20,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,0,0,0.001,-0.002,0,-0.001,1.494,1.726,0.621,0.929,0.339,1.64,1.566,1.488,1.629,-0.002,0.002,1.507,1.707,1.65,1.544,1.039,0.35,1.694,1.549,1.56,1.557,-0.002,0,1.367,1.496,1.519,1.322,1.112,0.521,1.731,1.572,1.647,1.632,-0.001,0,1.127,0,1.72,1.383,1.09,0.941,1.591,1.575,1.617,1.525,0.002,0,0.289,0.004,1.513,1.391,1.123,0.647,1.545,1.487,1.585,1.465,0,0,1.635,-0.001,1.562,1.183,1.205,0.229,1.603,1.474,1.633,1.682,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.003,0.002,-0.001
20.2,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.512,1.728,0.654,0.962,0.357,1.641,1.566,1.524,1.63,-0.002,0.002,1.509,1.708,1.652,1.548,1.064,0.367,1.693,1.549,1.561,1.558,-0.002,0,1.386,1.495,1.521,1.336,1.134,0.548,1.73,1.573,1.647,1.632,-0.001,0,1.151,0,1.721,1.391,1.114,0.973,1.591,1.575,1.616,1.524,0.002,0,0.304,0.004,1.517,1.397,1.15,0.675,1.545,1.487,1.585,1.466,0,0,1.634,-0.001,1.562,1.211,1.226,0.242,1.604,1.502,1.636,1.683,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.003,0.002,-0.001
20.4,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.526,1.73,0.689,0.998,0.377,1.641,1.566,1.559,1.63,-0.002,0.002,1.513,1.707,1.653,1.549,1.09,0.387,1.694,1.549,1.561,1.558,-0.002,0,1.401,1.495,1.522,1.349,1.155,0.574,1.731,1.573,1.648,1.632,-0.001,0,1.174,0,1.723,1.398,1.138,1.004,1.591,1.575,1.616,1.525,0.002,0,0.321,0.004,1.521,1.402,1.175,0.706,1.544,1.487,1.585,1.467,0,0,1.635,-0.001,1.564,1.236,1.243,0.255,1.605,1.531,1.639,1.683,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.002,0.002,-0.002
20.6,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.537,1.731,0.725,1.031,0.397,1.641,1.567,1.593,1.63,-0.002,0.002,1.514,1.707,1.654,1.551,1.114,0.408,1.693,1.549,1.562,1.558,-0.002,0,1.414,1.495,1.523,1.362,1.179,0.6,1.731,1.573,1.648,1.632,-0.001,0,1.196,0,1.724,1.404,1.162,1.037,1.591,1.575,1.617,1.525,0.002,0,0.339,0.004,1.524,1.407,1.198,0.735,1.545,1.487,1.585,1.467,0,0,1.634,-0.001,1.565,1.26,1.259,0.269,1.604,1.554,1.641,1.683,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.002,0.002,-0.002
20.8,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.545,1.732,0.76,1.061,0.416,1.639,1.566,1.617,1.63,-0.002,0.002,1.516,1.707,1.654,1.551,1.139,0.43,1.694,1.549,1.562,1.558,-0.002,0,1.426,1.494,1.525,1.372,1.2,0.628,1.731,1.574,1.647,1.632,-0.001,0,1.217,0,1.725,1.409,1.185,1.068,1.591,1.576,1.616,1.525,0.002,0,0.356,0.004,1.525,1.409,1.221,0.764,1.545,1.487,1.585,1.467,0,0,1.634,-0.001,1.565,1.284,1.276,0.284,1.605,1.575,1.642,1.683,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.002,0.002,-0.001
21,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.551,1.732,0.794,1.092,0.438,1.641,1.567,1.643,1.63,-0.002,0.002,1.516,1.708,1.655,1.551,1.162,0.452,1.694,1.549,1.562,1.558,-0.002,0,1.436,1.495,1.525,1.382,1.22,0.652,1.731,1.574,1.647,1.632,-0.001,0,1.237,0,1.726,1.413,1.209,1.1,1.591,1.576,1.617,1.525,0.002,0,0.374,0.004,1.528,1.412,1.246,0.794,1.544,1.487,1.585,1.466,0,0,1.635,-0.001,1.566,1.306,1.293,0.299,1.604,1.59,1.643,1.683,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.002,0.002,-0.001
21.2,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.556,1.732,0.832,1.122,0.459,1.639,1.566,1.658,1.63,-0.002,0.002,1.517,1.708,1.656,1.553,1.183,0.474,1.694,1.549,1.563,1.558,-0.002,0,1.444,1.495,1.526,1.39,1.241,0.683,1.731,1.574,1.648,1.632,-0.001,0,1.258,0,1.727,1.415,1.229,1.129,1.59,1.576,1.617,1.524,0.002,0,0.394,0.004,1.529,1.413,1.267,0.823,1.545,1.487,1.585,1.467,0,0,1.635,-0.001,1.567,1.327,1.306,0.315,1.605,1.601,1.643,1.683,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.002,0.002,-0.002
21.4,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,0,0,0.001,-0.002,0,-0.001,1.561,1.732,0.866,1.152,0.484,1.641,1.567,1.674,1.63,-0.002,0.002,1.518,1.708,1.656,1.553,1.206,0.498,1.694,1.549,1.564,1.558,-0.002,0,1.45,1.495,1.525,1.396,1.26,0.711,1.732,1.574,1.648,1.632,-0.001,0,1.279,0,1.727,1.417,1.25,1.163,1.591,1.577,1.617,1.524,0.002,0,0.413,0.004,1.53,1.415,1.289,0.855,1.544,1.487,1.585,1.467,0,0,1.635,-0.001,1.567,1.346,1.322,0.331,1.605,1.611,1.643,1.683,0,-0.001,0.002,0,0,-0.001,0,-0.001,0,0,0.003,0.002,-0.001
21.6,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.563,1.733,0.902,1.181,0.508,1.64,1.566,1.685,1.63,-0.002,0.002,1.518,1.708,1.656,1.553,1.227,0.522,1.694,1.549,1.564,1.557,-0.002,0,1.455,1.495,1.525,1.401,1.278,0.742,1.731,1.575,1.648,1.633,-0.001,0,1.298,0,1.728,1.419,1.269,1.19,1.59,1.576,1.617,1.524,0.002,0,0.434,0.004,1.531,1.416,1.311,0.885,1.544,1.487,1.586,1.468,0,0,1.635,-0.001,1.567,1.364,1.336,0.348,1.606,1.616,1.644,1.683,0,-0.001,0.002,0,0,-0.001,0,-0.001,0,0,0.002,0.002,-0.001
21.8,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.565,1.733,0.938,1.209,0.533,1.64,1.566,1.697,1.63,-0.002,0.002,1.519,1.709,1.657,1.554,1.247,0.549,1.695,1.549,1.563,1.558,-0.002,0,1.46,1.495,1.526,1.406,1.298,0.774,1.732,1.575,1.648,1.633,-0.001,0,1.316,0,1.729,1.42,1.287,1.222,1.59,1.576,1.617,1.524,0.002,0,0.456,0.004,1.532,1.417,1.33,0.914,1.543,1.487,1.586,1.467,0,0,1.636,-0.001,1.567,1.379,1.348,0.366,1.606,1.621,1.644,1.683,0,-0.001,0.002,0,0,-0.001,0,-0.001,0.001,0,0.003,0.002,-0.001
22,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.566,1.733,0.972,1.238,0.56,1.64,1.568,1.7,1.63,-0.002,0.002,1.518,1.709,1.656,1.554,1.265,0.575,1.694,1.549,1.563,1.557,-0.002,0,1.463,1.496,1.525,1.408,1.313,0.802,1.732,1.575,1.649,1.633,-0.001,0,1.332,0,1.728,1.421,1.303,1.25,1.59,1.577,1.617,1.524,0.002,0,0.479,0.004,1.533,1.417,1.348,0.946,1.543,1.487,1.586,1.467,0,0,1.636,-0.001,1.567,1.392,1.361,0.385,1.606,1.625,1.644,1.684,0,-0.001,0.002,0,0,-0.001,0,-0.001,0,0,0.002,0.002,-0.001
22.2,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.567,1.732,1.006,1.263,0.587,1.639,1.567,1.708,1.631,-0.002,0.002,1.519,1.709,1.658,1.554,1.282,0.602,1.695,1.55,1.564,1.557,-0.002,0,1.464,1.495,1.526,1.411,1.329,0.834,1.732,1.575,1.649,1.633,-0.001,0,1.347,0,1.729,1.421,1.321,1.279,1.591,1.577,1.617,1.524,0.002,0,0.502,0.004,1.533,1.417,1.366,0.976,1.544,1.487,1.585,1.467,0,0,1.635,-0.001,1.568,1.403,1.371,0.404,1.605,1.628,1.645,1.684,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0.001,0,0.002,0.002,-0.001
22.4,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.567,1.732,1.04,1.29,0.614,1.64,1.568,1.71,1.631,-0.002,0.002,1.519,1.708,1.657,1.554,1.298,0.63,1.695,1.55,1.564,1.558,-0.002,0,1.466,1.495,1.525,1.413,1.342,0.865,1.732,1.576,1.649,1.633,-0.001,0,1.362,0,1.728,1.422,1.334,1.306,1.591,1.577,1.618,1.525,0.002,0,0.527,0.004,1.533,1.417,1.382,1.008,1.544,1.488,1.585,1.467,0,0,1.636,-0.001,1.568,1.413,1.381,0.423,1.606,1.63,1.645,1.684,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.002,0.002,-0.002
22.6,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.568,1.732,1.069,1.314,0.643,1.639,1.567,1.711,1.631,-0.002,0.002,1.519,1.709,1.657,1.555,1.31,0.658,1.695,1.55,1.563,1.557,-0.002,0,1.468,1.496,1.526,1.414,1.353,0.898,1.732,1.576,1.649,1.632,-0.001,0,1.375,0,1.729,1.422,1.346,1.334,1.591,1.577,1.618,1.525,0.002,0,0.552,0.004,1.534,1.416,1.394,1.039,1.545,1.488,1.586,1.466,0,0,1.636,-0.001,1.568,1.42,1.389,0.445,1.606,1.632,1.645,1.684,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,-0.001,0.002,0.002,-0.002
22.8,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.568,1.733,1.099,1.338,0.674,1.641,1.567,1.714,1.631,-0.002,0.002,1.52,1.709,1.658,1.555,1.321,0.688,1.695,1.551,1.564,1.558,-0.002,0,1.468,1.495,1.526,1.415,1.363,0.928,1.733,1.577,1.649,1.633,-0.001,0,1.388,0,1.73,1.422,1.354,1.361,1.592,1.578,1.618,1.525,0.002,0,0.578,0.004,1.534,1.416,1.406,1.066,1.545,1.488,1.586,1.466,0,0,1.636,-0.001,1.568,1.428,1.396,0.467,1.606,1.634,1.645,1.684,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0.001,0,0.002,0.002,-0.001
23,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.569,1.733,1.128,1.361,0.705,1.64,1.568,1.715,1.631,-0.002,0.002,1.52,1.709,1.658,1.555,1.331,0.719,1.695,1.551,1.564,1.559,-0.002,0,1.469,1.496,1.526,1.415,1.372,0.962,1.733,1.577,1.649,1.633,-0.001,0,1.396,0,1.729,1.422,1.362,1.385,1.591,1.578,1.618,1.525,0.002,0,0.605,0.004,1.535,1.416,1.414,1.097,1.544,1.489,1.586,1.466,0,0,1.636,-0.001,1.568,1.433,1.402,0.49,1.607,1.635,1.645,1.685,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.002,0.002,-0.002
23.2,-0.001,-0.001,0,0.002,0,-0.001,0,0.004,-0.001,0,0.001,-0.002,0,-0.001,1.57,1.733,1.157,1.383,0.738,1.64,1.568,1.716,1.631,-0.002,0.002,1.521,1.71,1.658,1.555,1.338,0.75,1.695,1.551,1.564,1.558,-0.002,0,1.469,1.496,1.527,1.415,1.378,0.994,1.733,1.577,1.649,1.634,-0.001,0,1.405,0,1.729,1.422,1.368,1.408,1.591,1.578,1.618,1.525,0.002,0,0.632,0.004,1.535,1.416,1.421,1.124,1.545,1.488,1.586,1.467,0,0,1.636,-0.001,1.568,1.436,1.408,0.515,1.607,1.636,1.645,1.684,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.003,0.002,-0.002
23.4,-0.001,-0.001,0,0.002,0,-0.001,0,0.004,-0.001,0,0.001,-0.002,0,-0.001,1.569,1.733,1.183,1.403,0.768,1.64,1.567,1.718,1.631,-0.002,0.002,1.521,1.709,1.659,1.554,1.344,0.779,1.696,1.552,1.564,1.558,-0.002,0,1.47,1.496,1.527,1.416,1.384,1.028,1.733,1.577,1.649,1.633,-0.001,0,1.412,0,1.73,1.422,1.373,1.431,1.591,1.578,1.619,1.525,0.002,0,0.661,0.004,1.536,1.416,1.426,1.155,1.545,1.489,1.586,1.466,0,0,1.636,-0.001,1.569,1.439,1.412,0.538,1.608,1.636,1.645,1.685,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0.001,0,0.002,0.002,-0.002
23.6,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,0,0,0.001,-0.002,0,-0.001,1.57,1.733,1.212,1.422,0.801,1.641,1.568,1.717,1.631,-0.002,0.002,1.52,1.709,1.659,1.555,1.348,0.813,1.696,1.552,1.564,1.558,-0.002,0,1.469,1.496,1.526,1.417,1.387,1.061,1.733,1.577,1.65,1.633,-0.001,0,1.418,0,1.73,1.422,1.376,1.453,1.592,1.578,1.619,1.525,0.002,0,0.689,0.004,1.536,1.416,1.43,1.183,1.545,1.489,1.586,1.467,0,0,1.636,-0.001,1.569,1.442,1.415,0.565,1.607,1.638,1.645,1.685,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0.001,0,0.002,0.002,-0.001
23.8,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.57,1.733,1.234,1.44,0.834,1.64,1.568,1.72,1.631,-0.002,0.002,1.521,1.71,1.659,1.554,1.352,0.845,1.696,1.552,1.564,1.559,-0.002,0,1.469,1.496,1.527,1.417,1.391,1.096,1.733,1.577,1.649,1.634,-0.001,0,1.422,0,1.73,1.422,1.379,1.472,1.592,1.578,1.618,1.525,0.001,0,0.718,0.004,1.535,1.416,1.433,1.21,1.545,1.489,1.587,1.466,0,0,1.637,-0.001,1.569,1.443,1.418,0.593,1.607,1.638,1.646,1.685,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.002,0.002,-0.002
24,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.57,1.733,1.257,1.452,0.868,1.64,1.568,1.718,1.632,-0.002,0.002,1.52,1.71,1.659,1.555,1.354,0.877,1.697,1.552,1.565,1.558,-0.002,0,1.469,1.496,1.526,1.417,1.393,1.13,1.734,1.577,1.65,1.634,-0.001,0,1.426,0,1.73,1.421,1.381,1.492,1.592,1.578,1.619,1.526,0.002,0,0.75,0.004,1.536,1.416,1.435,1.235,1.545,1.489,1.587,1.467,0,0,1.637,-0.001,1.569,1.444,1.42,0.618,1.608,1.638,1.646,1.685,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.003,0.002,-0.001
24.2,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.57,1.732,1.278,1.463,0.902,1.643,1.568,1.718,1.632,-0.002,0.002,1.52,1.711,1.659,1.556,1.356,0.91,1.696,1.553,1.565,1.558,-0.002,0,1.469,1.496,1.526,1.417,1.396,1.163,1.733,1.577,1.65,1.634,-0.001,0,1.428,0,1.729,1.422,1.383,1.511,1.592,1.578,1.619,1.526,0.002,0,0.778,0.004,1.535,1.415,1.437,1.264,1.546,1.489,1.587,1.467,0,0,1.637,-0.001,1.569,1.445,1.421,0.646,1.608,1.638,1.646,1.685,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.002,0.002,-0.002
24.4,-0.001,-0.001,0,0.002,-0.001,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.569,1.733,1.299,1.472,0.936,1.642,1.569,1.719,1.632,-0.002,0.002,1.519,1.711,1.66,1.557,1.357,0.942,1.696,1.552,1.567,1.559,-0.002,0,1.47,1.496,1.526,1.417,1.397,1.195,1.733,1.578,1.65,1.634,-0.001,0,1.43,0,1.729,1.422,1.384,1.524,1.592,1.578,1.619,1.525,0.002,0,0.812,0.004,1.535,1.416,1.438,1.29,1.545,1.489,1.587,1.468,0,0,1.637,-0.001,1.569,1.446,1.422,0.676,1.608,1.638,1.646,1.686,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.002,0.002,-0.002
24.6,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,0,0,0.001,-0.002,0,-0.001,1.57,1.733,1.321,1.479,0.971,1.641,1.569,1.722,1.632,-0.002,0.002,1.52,1.711,1.659,1.556,1.358,0.978,1.697,1.553,1.565,1.559,-0.002,0,1.469,1.496,1.527,1.417,1.398,1.227,1.734,1.578,1.65,1.635,-0.001,0,1.432,0,1.729,1.422,1.384,1.537,1.592,1.579,1.619,1.526,0.002,0,0.846,0.004,1.536,1.416,1.44,1.307,1.546,1.49,1.587,1.468,0,0,1.637,-0.001,1.569,1.446,1.424,0.707,1.61,1.638,1.646,1.685,0,-0.001,0.002,0,0,-0.001,0,-0.001,0,0,0.002,0.002,-0.001
24.8,-0.001,-0.001,0,0.002,0,-0.001,0,0.003,-0.001,0,0.001,-0.002,0,-0.001,1.571,1.734,1.337,1.484,1.006,1.643,1.57,1.721,1.632,-0.002,0.002,1.52,1.711,1.66,1.556,1.359,1.013,1.696,1.552,1.565,1.559,-0.002,0,1.47,1.496,1.527,1.417,1.399,1.256,1.734,1.579,1.65,1.635,-0.001,0,1.434,0,1.729,1.422,1.385,1.547,1.593,1.579,1.619,1.527,0.002,0,0.874,0.004,1.537,1.416,1.442,1.335,1.545,1.49,1.587,1.468,0,0,1.638,-0.001,1.569,1.446,1.425,0.738,1.609,1.639,1.646,1.686,0,-0.001,0.002,0,-0.001,-0.001,0,-0.001,0,0,0.002,0.002,-0.002
